K Inj Por b CHD Ext DSP REN_1_1  REN_1_2 REN_2_1 REN_2_2 REN_3_1 REN_3_2 REN_4_1 REN_4_2
0.002064 0.756516 0.434274 333.916 1055.47 0.895101 41.454 0.00156169 0.00334927 0.0052107 0.0070534 0.0087738 0.0103613 0.0118611 0.0132783
0.001671 2.11543 0.12693 479.9 1091.61 3.61914 25.5216 1.62925e-10 6.9526e-10 1.6215e-09 2.85782e-09 4.26174e-09 5.76333e-09 7.28808e-09 8.76158e-09
0.001786 1.88028 0.251134 240.697 1127.91 4.60941 31.669 3.35855e-07 2.07687e-06 6.38511e-06 1.41741e-05 2.59547e-05 4.19108e-05 6.18505e-05 8.54251e-05
0.000919 2.23959 0.363738 166.595 1136.75 5.26868 11.4517 0.0835866 0.18556 0.286668 0.381262 0.467457 0.544815 0.613565 0.673668
0.001641 2.97664 0.424943 216.377 1054.69 5.19253 42.8677 0.189646 0.333199 0.453259 0.55521 0.641101 0.71254 0.771428 0.819415
0.00212 1.30678 0.297532 378.639 1135.02 2.07174 40.3788 1.99828e-10 4.05722e-10 5.84898e-10 7.30831e-10 8.41469e-10 9.1975e-10 9.77675e-10 1.02146e-09
0.002523 2.23793 0.174736 169.827 1025.15 5.99351 9.97126 0.22209 0.406604 0.560195 0.684938 0.782175 0.854636 0.906296 0.941455
0.001854 3.27517 0.116985 392.285 1076.3 3.47122 31.0042 7.47121e-09 3.62164e-08 9.24169e-08 1.75811e-07 2.81515e-07 4.03245e-07 5.34117e-07 6.69788e-07
0.001645 2.56699 0.314203 355.118 1004.26 7.13163 12.4111 0.610569 0.891811 0.973623 0.994003 0.998805 0.99994 1.00021 1.00028
0.00153 3.57117 0.430386 270.454 1134.87 4.57378 19.1362 0.00203789 0.00601105 0.0114755 0.0180716 0.0254333 0.0333163 0.0415431 0.049976
0.001902 3.92394 0.382915 163.565 1072.56 5.95473 6.48214 0.10404 0.202194 0.291995 0.37367 0.447777 0.514785 0.575158 0.629308
0.00175 1.13467 0.421175 409.31 1136.35 1.25334 15.4555 4.45605e-07 8.51123e-07 1.153e-06 1.37531e-06 1.55184e-06 1.69305e-06 1.80479e-06 1.89252e-06
0.001982 0.662651 0.469925 92.0381 1006.87 1.96971 15.5786 0.606536 0.872691 0.960928 0.988196 0.996451 0.99899 0.999793 1.00005
0.001442 2.38645 0.331891 439.88 1011.44 2.62881 5.68354 0.251409 0.454891 0.607989 0.720132 0.80123 0.859271 0.90039 0.929539
0.001837 3.51923 0.119909 166.335 1068.84 3.7542 18.1504 0.000294081 0.00158916 0.00424112 0.00828828 0.0135806 0.0198902 0.0269761 0.0346234
0.002468 1.97111 0.241442 172.322 1022.17 5.74619 48.4694 0.349545 0.577767 0.740727 0.849376 0.916797 0.955994 0.97761 0.989078
0.001028 0.770175 0.352825 110.54 1029.54 1.78875 20.4527 0.421426 0.668691 0.814093 0.897818 0.944693 0.970555 0.984549 0.992023
0.00221 1.95486 0.154629 276.63 1094.36 4.62194 40.8021 2.63948e-11 2.17725e-10 7.80489e-10 1.89059e-09 3.62911e-09 5.99315e-09 8.9245e-09 1.23141e-08
0.001484 3.21006 0.167663 450.177 1148.39 8.61702 38.1846 2.22192e-10 1.91821e-09 7.17565e-09 1.81269e-08 3.62376e-08 6.20395e-08 9.55111e-08 1.35863e-07
0.002266 1.30467 0.49905 380.391 1025.62 3.87203 25.8439 0.228905 0.40227 0.53889 0.645978 0.728954 0.792111 0.840375 0.877395
0.001397 0.792717 0.257767 368.092 1130.29 1.03417 35.8503 3.0352e-08 5.96382e-08 8.21132e-08 1.00276e-07 1.14633e-07 1.25696e-07 1.34113e-07 1.40466e-07
0.001761 3.59364 0.343019 74.3722 1101.3 10.0948 43.4954 0.212677 0.399932 0.557637 0.687324 0.789452 0.865675 0.918897 0.953702
0.00178 1.12397 0.275547 325.05 1032.52 2.0902 10.8953 0.0688244 0.139718 0.209409 0.275947 0.338046 0.39556 0.448467 0.496906
0.000593 3.21661 0.207325 458.939 1079.42 3.58604 39.9245 0.117644 0.211367 0.292278 0.364255 0.429007 0.48746 0.540305 0.58803
0.001412 2.33932 0.321504 478.358 1096.47 4.08857 24.1516 0.00100736 0.00295151 0.00567741 0.00898763 0.0127087 0.0167646 0.0210609 0.0254892
0.001405 2.79416 0.3937 236.423 1071.51 6.78884 30.9444 0.163295 0.311136 0.441207 0.552822 0.646434 0.723339 0.785535 0.835339
0.002073 2.89061 0.494134 391.428 1142.19 5.03141 48.1279 8.37576e-06 2.70352e-05 5.38188e-05 8.73706e-05 0.00012563 0.000166995 0.000210276 0.000253575
0.00222 1.14885 0.170229 323.861 1129.46 2.39433 18.0383 4.75985e-17 1.10682e-16 1.63239e-16 2.02046e-16 2.30464e-16 2.50568e-16 2.64204e-16 2.73264e-16
0.002051 3.62397 0.247932 56.4752 1038.35 4.35861 37.0203 0.271499 0.462586 0.602755 0.712933 0.800089 0.867014 0.91592 0.949646
0.000814 3.26452 0.178338 152.573 1096.82 6.50342 48.6013 0.187887 0.340239 0.470274 0.581746 0.676357 0.755012 0.818847 0.869322
0.002506 1.74359 0.423395 459.186 1078.36 4.04286 36.4529 9.04759e-05 0.000273369 0.000524655 0.000832161 0.00118483 0.00156714 0.00196961 0.00238555
0.000862 2.15273 0.141856 251.515 1094.65 5.28777 33.6921 0.0164549 0.0564698 0.110334 0.170597 0.232401 0.293398 0.352196 0.408025
0.000938 2.18238 0.253356 147.342 1030.31 3.35669 44.5416 0.348479 0.595049 0.75735 0.8607 0.923462 0.959632 0.979591 0.990197
0.002666 3.90953 0.277942 308.229 1138.46 6.78503 37.3246 3.7759e-11 2.01253e-10 5.40731e-10 1.05156e-09 1.69556e-09 2.42952e-09 3.21755e-09 4.01944e-09
0.001653 2.52106 0.420893 284.09 1074.63 4.36232 19.6354 0.0388816 0.0876771 0.139809 0.192094 0.24317 0.292212 0.338931 0.383124
0.002251 1.22365 0.473254 289.293 1068.04 2.36939 27.3817 0.00267557 0.00705043 0.0125927 0.0189861 0.0258581 0.0329765 0.0402987 0.0477429
0.001583 0.775162 0.1034 110.136 1067.97 1.57134 24.0751 1.1095e-06 1.02711e-05 3.97764e-05 0.00010339 0.000212606 0.000376388 0.000598229 0.00088027
0.001865 1.15628 0.161242 59.1705 1047.85 2.76374 6.77148 0.121392 0.257535 0.382596 0.494324 0.592485 0.677474 0.749542 0.809245
0.000766 2.54981 0.108409 457.853 1085.91 3.92058 46.9706 0.00215282 0.00782883 0.0167393 0.028192 0.0415281 0.0562462 0.0718578 0.0879545
0.000987 2.61931 0.408155 423.345 1067.9 3.73218 34.8805 0.126387 0.229078 0.318376 0.397482 0.46784 0.530349 0.585778 0.634669
0.002092 2.78739 0.170188 271.887 1040.53 6.94211 39.2575 0.0471043 0.126718 0.214619 0.301588 0.384262 0.460939 0.530948 0.594217
0.002165 2.47276 0.15452 366.868 1073.65 5.35585 18.1759 5.42929e-08 4.07714e-07 1.40996e-06 3.37777e-06 6.55139e-06 1.1033e-05 1.68409e-05 2.38587e-05
0.002004 1.8186 0.151791 433.838 1015.35 2.31274 6.6463 0.13305 0.238133 0.328452 0.408177 0.479118 0.542203 0.598265 0.647989
0.002115 2.18378 0.184801 346.344 1045.86 3.57808 24.3933 0.00161979 0.00567162 0.0119886 0.0201237 0.0296855 0.0403578 0.0517798 0.063623
0.00074 1.17363 0.446424 67.7229 1019.4 2.51766 42.6577 0.50706 0.82234 0.946848 0.985929 0.99693 0.999869 1.00064 1.00083
0.002272 2.3436 0.151842 437.275 1112.52 2.53045 25.5557 8.14918e-17 1.69365e-16 2.35104e-16 2.77835e-16 3.06633e-16 3.25783e-16 3.3827e-16 3.46294e-16
0.002615 2.95439 0.462759 242.853 1105.39 7.84058 46.026 0.000378085 0.00182413 0.00467027 0.00900696 0.0147182 0.0216904 0.0297347 0.0386606
0.000711 2.85078 0.115061 147.813 1109.8 4.68761 19.6759 0.069646 0.156894 0.241649 0.320787 0.393873 0.46108 0.52279 0.579263
0.001618 2.08524 0.468146 81.5892 1111.06 5.84182 22.7666 0.14152 0.293043 0.430689 0.550643 0.652077 0.735739 0.802918 0.8554
0.002344 1.61281 0.213705 401.99 1055.38 4.58819 7.44831 5.79274e-05 0.000281546 0.000737106 0.0014528 0.00244112 0.00368516 0.00515817 0.00683983
0.001927 3.10193 0.242994 248.453 1039.36 5.61366 38.0734 0.140383 0.264164 0.374039 0.471307 0.556913 0.631495 0.695754 0.750572
0.00161 0.949013 0.447755 72.1947 1027.42 1.94552 21.4808 0.402063 0.648939 0.799607 0.889161 0.940419 0.968644 0.983804 0.991831
0.000778 3.93806 0.327016 183.866 1019.29 8.23875 29.4596 0.503245 0.830095 0.955386 0.990673 0.999094 1.00093 1.0013 1.00138
0.000559 3.71855 0.487807 231.452 1050.48 7.10673 19.9554 0.436382 0.723208 0.8743 0.945821 0.977709 0.991337 0.997038 0.999393
0.002222 2.92586 0.462725 203.467 1099.55 7.88376 6.08536 0.00922104 0.0322899 0.065994 0.106448 0.150709 0.196871 0.243219 0.288937
0.002032 3.10143 0.330368 206.002 1088.48 8.77158 18.2788 0.0135008 0.0488559 0.0991305 0.15724 0.218399 0.279876 0.339686 0.396886
0.001989 3.9387 0.387511 331.087 1047.36 7.96224 24.821 0.159662 0.29553 0.414296 0.517298 0.605558 0.680173 0.742406 0.79366
0.001803 2.16986 0.108242 83.0498 1129.93 4.85436 42.7081 6.01821e-11 3.50936e-09 4.22661e-08 2.43188e-07 9.0981e-07 2.57128e-06 5.96684e-06 1.19883e-05
0.00075 2.98033 0.417246 207.251 1030.3 4.17114 19.3239 0.334045 0.596977 0.770429 0.874376 0.933204 0.965327 0.982421 0.99132
0.000724 3.42664 0.407287 137.982 1040.77 9.12201 14.1886 0.591853 0.882941 0.973609 0.995772 1.00043 1.00132 1.00148 1.00151
0.000535 3.21924 0.303036 111.926 1065.41 6.94743 34.2625 0.491084 0.786406 0.925081 0.978776 0.996219 1.00116 1.00241 1.0027
0.002182 3.44758 0.205918 130.639 1013.28 9.50363 15.1692 0.594796 0.880151 0.974995 0.996766 1.00047 1.00098 1.00104 1.00104
0.002519 0.83123 0.183999 368.932 1101.97 1.9103 11.2279 2.93999e-15 5.94479e-15 8.2782e-15 9.78012e-15 1.07771e-14 1.14521e-14 1.19048e-14 1.22061e-14
0.00158 2.64974 0.219877 397.815 1128.61 4.79612 22.9473 7.72333e-08 3.49883e-07 8.75199e-07 1.65991e-06 2.67598e-06 3.86982e-06 5.18983e-06 6.58991e-06
0.000859 0.598222 0.344529 361.891 1055.12 1.04651 28.7524 0.0639337 0.122909 0.178825 0.231375 0.280426 0.325876 0.367679 0.406229
0.00173 2.46941 0.152117 360.198 1022.85 4.45791 16.4957 0.181565 0.323584 0.44421 0.54761 0.635572 0.70947 0.770478 0.820262
0.001197 1.49666 0.19868 230.882 1140.73 3.51643 24.7722 2.42566e-06 1.41673e-05 4.19413e-05 9.09919e-05 0.000163665 0.000261228 0.000382576 0.00052592
0.000585 3.43261 0.291961 56.9296 1089.69 10.003 10.965 0.624244 0.907585 0.990379 1.00411 1.00554 1.00564 1.00564 1.00564
0.001182 2.20155 0.391473 293.751 1127.12 2.61312 10.1255 0.00285677 0.00725959 0.0126285 0.0186711 0.0251509 0.0318237 0.0385479 0.0452463
0.00245 0.857777 0.131673 155.267 1071.1 2.29627 44.0867 6.84691e-11 6.00982e-10 2.25919e-09 5.69836e-09 1.13344e-08 1.93133e-08 2.95521e-08 4.17859e-08
0.001526 3.70345 0.284318 488.678 1050.7 11.0224 42.0975 0.146452 0.297575 0.434566 0.552605 0.651086 0.731445 0.795809 0.846094
0.001411 1.0222 0.116117 288.607 1126.99 3.03061 28.3779 1.23731e-13 7.37453e-13 2.0678e-12 4.0797e-12 6.62804e-12 9.51697e-12 1.25255e-11 1.5554e-11
0.002118 2.46007 0.247715 192.115 1115.62 3.34202 42.4925 2.43786e-07 1.23516e-06 3.29664e-06 6.55109e-06 1.09551e-05 1.63789e-05 2.26558e-05 2.94942e-05
0.000798 1.51307 0.456822 290.066 1127.22 2.69769 41.8498 0.0444943 0.0941546 0.145286 0.195794 0.244486 0.291064 0.335143 0.376678
0.0016 1.85831 0.272283 405.503 1020.16 4.43023 31.0595 0.330442 0.541742 0.690128 0.793697 0.864191 0.911209 0.942356 0.962761
0.002677 1.33303 0.199 121.782 1135.68 2.27921 44.0788 3.91038e-16 1.94574e-15 4.66192e-15 8.08235e-15 1.17775e-14 1.5375e-14 1.87198e-14 2.17043e-14
0.00204 3.52039 0.406867 233.739 1045.74 5.76658 49.5407 0.178215 0.314214 0.428909 0.527377 0.611555 0.68297 0.743026 0.792934
0.000571 3.6337 0.128523 378.93 1019.42 8.89024 12.7251 0.553419 0.853029 0.961847 0.99278 1.00022 1.0018 1.00211 1.00217
0.001471 3.18693 0.222752 380.682 1145.84 9.15871 12.8658 4.58374e-07 3.94534e-06 1.49277e-05 3.82852e-05 7.84904e-05 0.000138473 0.000220416 0.000324555
0.002326 1.58641 0.270938 333.686 1034.1 1.83917 44.9794 0.0153375 0.0340639 0.0543906 0.0752922 0.0962534 0.117005 0.137406 0.157281
0.000616 2.05714 0.221263 214.258 1039.14 5.71094 34.4336 0.531795 0.800726 0.924261 0.974147 0.992339 0.998537 1.00052 1.00113
0.00074 3.07473 0.313561 473.347 1101.1 7.61746 9.80732 0.124257 0.248883 0.364415 0.467519 0.557292 0.63424 0.699418 0.754313
0.000892 2.33009 0.278715 283.115 1055.36 4.53728 26.2551 0.253869 0.42998 0.568014 0.677326 0.762412 0.827284 0.875671 0.911136
0.000689 3.17114 0.310357 192.276 1055.65 5.88817 25.4494 0.391503 0.641102 0.797399 0.891728 0.945064 0.973539 0.988029 0.995109
0.001767 1.05612 0.312185 183.019 1113.29 1.79636 44.87 6.37435e-06 2.22944e-05 4.68647e-05 7.91794e-05 0.000117207 0.000159656 0.000205169 0.000251659
0.001544 0.909295 0.373106 108.692 1012.25 1.13445 18.1123 0.291579 0.524004 0.689209 0.800971 0.874001 0.920843 0.950492 0.969205
0.001222 1.66067 0.318407 487.197 1080.38 2.57731 39.7453 0.00481825 0.0118296 0.0201251 0.0292712 0.0389704 0.0488977 0.0587966 0.0685884
0.001249 1.71958 0.262772 424.805 1094.92 2.53783 24.7004 0.000364613 0.00103676 0.00195041 0.00301927 0.00420245 0.00547571 0.00680156 0.00814856
0.001793 3.14084 0.188679 126.283 1097.33 3.9179 8.26795 0.000626152 0.00309542 0.00782623 0.014699 0.0233823 0.033452 0.044527 0.0562535
0.002538 3.00192 0.139285 445.243 1108.24 7.63085 41.6931 1.62066e-17 1.1172e-16 3.2624e-16 6.50743e-16 1.05094e-15 1.48542e-15 1.92521e-15 2.34484e-15
0.002688 1.78379 0.358185 452.609 1117.99 2.20897 31.9642 8.29596e-10 1.53377e-09 2.04236e-09 2.42064e-09 2.69272e-09 2.88456e-09 3.01866e-09 3.11026e-09
0.001426 1.18769 0.466027 168.712 1041.05 2.14648 28.214 0.235835 0.402481 0.532165 0.635303 0.717025 0.781019 0.83095 0.869819
0.000985 3.42178 0.196487 127.471 1036.01 9.69134 15.558 0.573766 0.852102 0.963182 0.994532 1.0011 1.00219 1.00235 1.00236
0.002051 0.883148 0.366836 466.993 1002.09 1.45998 37.1736 0.356218 0.59705 0.750861 0.846172 0.904468 0.94013 0.96209 0.975737
0.001406 3.74613 0.344139 95.2284 1062.48 4.98815 34.8489 0.26026 0.434762 0.56792 0.675015 0.761164 0.828996 0.880778 0.919042
0.002441 0.967294 0.192604 297.667 1134.87 1.08497 10.9324 1.31546e-18 1.8402e-18 2.07726e-18 2.18375e-18 2.23051e-18 2.25095e-18 2.25957e-18 2.2632e-18
0.001682 1.04755 0.494097 252.369 1021.05 2.20423 12.6262 0.321531 0.530162 0.67251 0.771205 0.839482 0.887353 0.920952 0.944359
0.002489 0.615452 0.38737 88.4576 1146.26 0.715219 28.3219 9.5706e-10 2.09027e-09 3.15844e-09 4.09434e-09 4.83404e-09 5.40323e-09 5.85802e-09 6.22128e-09
0.0025 1.85322 0.490862 246.115 1115.75 5.02796 22.8415 3.67291e-05 0.000157117 0.000380852 0.000713191 0.00115125 0.00168676 0.00230241 0.00298895
0.001166 1.15522 0.448139 440.19 1075.83 3.1614 15.4306 0.0393392 0.0879002 0.139927 0.192221 0.243424 0.292732 0.339502 0.38321
0.001348 2.42774 0.172381 110.532 1092.35 5.64905 31.5717 0.034016 0.104946 0.187025 0.269438 0.348426 0.422426 0.491015 0.554026
0.000725 0.623952 0.457413 274.904 1075.9 1.40968 22.5997 0.124707 0.23096 0.324671 0.407087 0.479449 0.542715 0.597761 0.645792
0.001245 3.1725 0.178098 53.8471 1027.96 5.66213 23.1465 0.433955 0.742172 0.906321 0.97619 0.997574 1.00238 1.00322 1.00334
0.000622 1.07435 0.484223 313.326 1013.56 2.00727 36.2679 0.400606 0.660328 0.811477 0.895573 0.941544 0.966878 0.98088 0.988895
0.001635 0.545666 0.493574 226.943 1124.32 1.29046 47.8452 6.86138e-05 0.000167835 0.000276053 0.000389291 0.000503721 0.000616566 0.000726379 0.0008315
0.001096 1.53582 0.324845 441.286 1083.95 2.30686 14.9742 0.00773859 0.0183344 0.0305059 0.0435797 0.0572169 0.0711124 0.0849397 0.0985492
0.001146 2.62828 0.224684 105.671 1099.97 4.32254 39.7228 0.0871847 0.182838 0.272976 0.355968 0.431873 0.501001 0.563723 0.620544
0.000636 2.97488 0.116538 496.711 1143.63 7.51024 39.4696 0.000273957 0.00170658 0.0050288 0.0105563 0.0182868 0.0280148 0.0394845 0.0523521
0.002199 0.968926 0.384147 307.762 1010.73 1.79613 15.2278 0.314338 0.522832 0.666018 0.765351 0.834508 0.882845 0.91657 0.940485
0.001132 1.4716 0.383062 403.076 1113.82 2.40483 46.464 0.00174254 0.00445872 0.00781259 0.011607 0.0156061 0.0197019 0.0238747 0.0280812
0.002547 1.84756 0.122009 140.769 1032.86 1.901 46.8312 0.00549048 0.0171687 0.0329669 0.0512569 0.0709194 0.0911069 0.111322 0.131316
0.002224 3.05146 0.339593 259.736 1130.3 8.01086 34.5232 4.04907e-06 2.71742e-05 8.74048e-05 0.000201096 0.000378369 0.000625844 0.000943984 0.00133001
0.002088 1.12566 0.303922 439.534 1109.06 1.31547 34.4663 6.40637e-09 1.17686e-08 1.53683e-08 1.80261e-08 1.99951e-08 2.14294e-08 2.24679e-08 2.32168e-08
0.001543 0.71499 0.451754 226.41 1098.1 1.21695 33.8264 0.000791839 0.00197483 0.00339416 0.00491112 0.00647839 0.00806651 0.00965377 0.0112245
0.001629 2.99474 0.454579 100.737 1129.24 4.76345 48.1437 0.04288 0.102338 0.165346 0.227342 0.286648 0.342636 0.395271 0.444506
0.001584 1.92404 0.197283 213.711 1051.01 4.72869 44.9916 0.0684879 0.163358 0.261114 0.354399 0.440614 0.519126 0.589338 0.651295
0.002066 2.31357 0.204682 195.056 1106.48 2.96314 28.0577 2.77598e-08 1.4752e-07 4.02898e-07 8.10707e-07 1.36073e-06 2.03567e-06 2.79682e-06 3.62393e-06
0.001996 1.03705 0.369489 135.447 1141.76 2.86873 48.9908 1.8183e-06 9.44833e-06 2.61287e-05 5.39389e-05 9.33468e-05 0.00014446 0.00020623 0.000276865
0.001438 2.93996 0.240112 344.229 1071.65 3.63561 11.6225 0.00878373 0.0230143 0.0404122 0.0596876 0.0799689 0.100716 0.121379 0.141743
0.000671 2.16253 0.345924 286.697 1144.2 4.19062 44.8247 0.0611955 0.132409 0.204965 0.27518 0.341498 0.403223 0.46024 0.512702
0.001321 2.06449 0.103721 442.099 1106.92 5.7591 35.6266 2.70197e-11 2.79566e-10 1.16872e-09 3.17904e-09 6.69398e-09 1.19479e-08 1.898e-08 2.76884e-08
0.000763 0.579521 0.402896 122.656 1129.59 0.780301 15.0457 0.0201808 0.0436097 0.0684789 0.0937615 0.118839 0.143484 0.167584 0.190985
0.001127 1.68912 0.300926 224.282 1147.14 3.11911 46.743 0.000355557 0.00134558 0.0030003 0.0052632 0.00806495 0.0112931 0.0148793 0.0187615
0.000644 3.71671 0.212487 53.5826 1074.76 5.91354 49.394 0.384717 0.664978 0.837018 0.935501 0.981808 0.999112 1.00436 1.00569
0.002407 1.50933 0.145629 56.4515 1012.37 2.20051 30.3834 0.342689 0.589446 0.754042 0.863648 0.931186 0.968501 0.987032 0.995409
0.0008 2.28673 0.215116 350.656 1025 2.99085 23.7825 0.285006 0.495137 0.646596 0.754917 0.831898 0.885941 0.923446 0.949099
0.001507 0.882468 0.410913 289.891 1138.47 1.3485 27.2869 6.48347e-06 1.48217e-05 2.29282e-05 3.0767e-05 3.81729e-05 4.50411e-05 5.12732e-05 5.66921e-05
0.001111 2.11326 0.336531 393.65 1059.27 6.29506 17.8708 0.187968 0.353611 0.494866 0.610528 0.702624 0.774818 0.830689 0.873555
0.002583 1.31531 0.217197 387.267 1021.67 1.53924 32.9344 0.0250472 0.0526841 0.0812182 0.109776 0.137707 0.164834 0.191049 0.216283
0.001294 1.09534 0.397027 195.034 1075.87 2.47034 44.2525 0.0556961 0.122937 0.193074 0.261853 0.327458 0.388931 0.445996 0.498488
0.000548 1.48531 0.22696 369.12 1122.77 2.06132 6.31813 0.0196238 0.0445818 0.0720536 0.100413 0.128978 0.157244 0.18496 0.211904
0.001177 3.7008 0.169816 189.645 1017.18 5.17495 11.2874 0.339444 0.608675 0.785528 0.891539 0.949564 0.978561 0.991879 0.997592
0.001193 3.11772 0.322141 285.396 1067.94 3.70316 42.7626 0.0963811 0.179297 0.253755 0.321487 0.383323 0.439832 0.491441 0.538479
0.002546 2.06778 0.411924 389.004 1021.06 3.76344 26.5165 0.202304 0.35222 0.473341 0.572873 0.654446 0.721072 0.775316 0.81914
0.001378 0.53322 0.365828 89.1715 1123.16 0.677572 19.5565 0.000288965 0.000783652 0.00142533 0.00215222 0.00293185 0.0037499 0.00458869 0.00542708
0.001974 2.70298 0.489134 327.067 1056.91 5.3533 20.5194 0.0832519 0.169362 0.252913 0.331368 0.40344 0.469 0.528172 0.581364
0.002152 0.60849 0.137508 136.321 1120.18 0.950636 45.136 2.16303e-18 5.19208e-18 7.68328e-18 9.52882e-18 1.08577e-17 1.17559e-17 1.23478e-17 1.27472e-17
0.002599 0.531672 0.158326 466.63 1054.66 1.16789 38.9099 5.22714e-10 1.0262e-09 1.44591e-09 1.78431e-09 2.04384e-09 2.23043e-09 2.36348e-09 2.46238e-09
0.002141 1.37926 0.132502 240.291 1070.07 3.86165 29.8755 1.30042e-08 1.31172e-07 5.46941e-07 1.50641e-06 3.24414e-06 5.95262e-06 9.74262e-06 1.46557e-05
0.002457 2.85928 0.354503 393.382 1027.11 6.09104 21.2842 0.185686 0.334341 0.460244 0.566317 0.654381 0.725971 0.783822 0.830299
0.001219 2.6466 0.465635 443.83 1141.15 6.95432 19.9901 0.00479821 0.0146106 0.0284845 0.0453135 0.0642292 0.0846356 0.106008 0.127749
0.000558 2.22019 0.400244 413.928 1123.06 4.40752 29.2377 0.138388 0.257124 0.362311 0.454832 0.535448 0.605038 0.664618 0.715421
0.001537 1.84095 0.410462 121.511 1141.93 4.77047 5.9188 0.00643557 0.0243512 0.0520123 0.0863295 0.124919 0.165828 0.207548 0.249258
0.001891 2.59176 0.40866 424.165 1123.43 3.09042 21.0455 8.80416e-06 2.32083e-05 3.9858e-05 5.76836e-05 7.5746e-05 9.36498e-05 0.000110995 0.000127027
0.00101 0.780497 0.143987 142.746 1008.64 0.954689 8.6266 0.294025 0.537072 0.710459 0.825145 0.897031 0.940651 0.966368 0.981256
0.002507 2.39225 0.189607 378.062 1058.65 6.66625 43.7531 2.46706e-05 0.000162796 0.000511791 0.00114864 0.00211931 0.00343739 0.00510173 0.00709478
0.002528 0.552001 0.335539 449.936 1128.74 1.48776 41.9202 1.62526e-11 2.65795e-11 3.18853e-11 3.51024e-11 3.71904e-11 3.85313e-11 3.9378e-11 3.99117e-11
0.001775 3.19846 0.11175 269.02 1131.88 8.83611 20.1003 2.92186e-15 8.62262e-14 6.8598e-13 2.93299e-12 8.68474e-12 2.02101e-11 3.97171e-11 6.89171e-11
0.002656 0.699461 0.385855 428.187 1016.06 1.61268 35.1115 0.13169 0.241109 0.33637 0.419012 0.490669 0.552842 0.606672 0.653457
0.002131 1.90576 0.427168 414.991 1045.09 3.11929 47.6929 0.0341937 0.0727734 0.112975 0.153193 0.192433 0.230453 0.266928 0.30178
0.002509 1.0367 0.369439 277.477 1122.13 2.56906 23.2471 1.09356e-08 2.91165e-08 5.0924e-08 7.40304e-08 9.57133e-08 1.15537e-07 1.33623e-07 1.50061e-07
0.001787 1.39869 0.278016 362.024 1017.27 1.56648 9.81926 0.169275 0.297325 0.400333 0.486129 0.55894 0.621296 0.674859 0.720892
0.002227 3.39834 0.305753 161.663 1142.75 8.04237 26.5895 5.26227e-06 5.14676e-05 0.000203514 0.000533644 0.00110033 0.00194532 0.0030889 0.0045301
0.001009 2.9013 0.340154 283.78 1139.54 8.51866 29.0341 0.0298158 0.0869139 0.156841 0.231433 0.305678 0.376677 0.443492 0.50525
0.000917 1.30081 0.347746 472.904 1117.28 1.58914 32.7758 0.00145558 0.00331338 0.00536302 0.00749488 0.00957608 0.0116017 0.0135688 0.0154616
0.002028 2.21806 0.35483 389.484 1062.07 3.87148 7.95713 0.00563852 0.0152706 0.0275712 0.0417974 0.057223 0.0733284 0.0897916 0.10639
